year,area,age_group,day_consultations,modality,priority,center_id,professional_type,total_hours,total_area_hours,weight,day_consultations_center
2021,Murcia Oeste,20-24,49,In-person,0,65,GP,50,4477.276509528705,0.011167503256407809,1
2021,Murcia Oeste,20-24,49,In-person,0,67,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,20-24,49,In-person,0,76,GP,61.66666666666667,4477.276509528705,0.0137732540162363,1
2021,Murcia Oeste,20-24,49,In-person,0,79,GP,71.1476756257533,4477.276509528705,0.01589083798472893,1
2021,Murcia Oeste,20-24,49,In-person,0,82,GP,46,4477.276509528705,0.010274102995895184,1
2021,Murcia Oeste,20-24,49,In-person,0,85,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,20-24,49,In-person,0,184,GP,82.5,4477.276509528705,0.018426380373072884,1
2021,Murcia Oeste,20-24,49,In-person,0,185,GP,94.125,4477.276509528705,0.0210228248801877,1
2021,Murcia Oeste,20-24,49,In-person,0,186,GP,65,4477.276509528705,0.014517754233330151,1
2021,Murcia Oeste,20-24,49,In-person,0,199,GP,91.4,4477.276509528705,0.020414195952713477,1
2021,Murcia Oeste,20-24,49,In-person,0,212,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,20-24,49,In-person,0,221,GP,94.86356750100438,4477.276509528705,0.021187783979638566,1
2021,Murcia Oeste,20-24,49,In-person,0,226,GP,240,4477.276509528705,0.05360401563075748,3
2021,Murcia Oeste,20-24,49,In-person,0,227,GP,100,4477.276509528705,0.022335006512815617,1
2021,Murcia Oeste,20-24,49,In-person,0,232,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,25-29,47,In-person,0,2,GP,295,4477.276509528705,0.06588826921280608,3
2021,Murcia Oeste,25-29,47,In-person,0,4,GP,350,4477.276509528705,0.07817252279485466,4
2021,Murcia Oeste,25-29,47,In-person,0,15,GP,85,4477.276509528705,0.018984755535893273,1
2021,Murcia Oeste,25-29,47,In-person,0,20,GP,379.4542700040175,4477.276509528705,0.08475113591855427,4
2021,Murcia Oeste,25-29,47,In-person,0,21,GP,231,4477.276509528705,0.05159386504460407,2
2021,Murcia Oeste,25-29,47,In-person,0,23,GP,221,4477.276509528705,0.04936036439332252,2
2021,Murcia Oeste,25-29,47,In-person,0,24,GP,94.55555555555556,4477.276509528705,0.021118989491562323,1
2021,Murcia Oeste,25-29,47,In-person,0,30,GP,385,4477.276509528705,0.08598977507434012,4
2021,Murcia Oeste,25-29,47,In-person,0,33,GP,426.88605375451965,4477.276509528705,0.09534502790837354,4
2021,Murcia Oeste,25-29,47,In-person,0,34,GP,57.5,4477.276509528705,0.01284262874486898,1
2021,Murcia Oeste,25-29,47,In-person,0,36,GP,200,4477.276509528705,0.044670013025631235,2
2021,Murcia Oeste,25-29,47,In-person,0,45,GP,125,4477.276509528705,0.02791875814101952,1
2021,Murcia Oeste,25-29,47,In-person,0,65,GP,50,4477.276509528705,0.011167503256407809,1
2021,Murcia Oeste,25-29,47,In-person,0,76,GP,61.66666666666667,4477.276509528705,0.0137732540162363,1
2021,Murcia Oeste,25-29,47,In-person,0,79,GP,71.1476756257533,4477.276509528705,0.01589083798472893,1
2021,Murcia Oeste,25-29,47,In-person,0,184,GP,82.5,4477.276509528705,0.018426380373072884,1
2021,Murcia Oeste,25-29,47,In-person,0,185,GP,94.125,4477.276509528705,0.0210228248801877,1
2021,Murcia Oeste,25-29,47,In-person,0,186,GP,65,4477.276509528705,0.014517754233330151,1
2021,Murcia Oeste,25-29,47,In-person,0,199,GP,91.4,4477.276509528705,0.020414195952713477,1
2021,Murcia Oeste,25-29,47,In-person,0,221,GP,94.86356750100438,4477.276509528705,0.021187783979638566,1
2021,Murcia Oeste,25-29,47,In-person,0,226,GP,240,4477.276509528705,0.05360401563075748,3
2021,Murcia Oeste,25-29,47,In-person,0,227,GP,100,4477.276509528705,0.022335006512815617,1
2021,Murcia Oeste,30-34,47,In-person,0,2,GP,295,4477.276509528705,0.06588826921280608,3
2021,Murcia Oeste,30-34,47,In-person,0,4,GP,350,4477.276509528705,0.07817252279485466,4
2021,Murcia Oeste,30-34,47,In-person,0,15,GP,85,4477.276509528705,0.018984755535893273,1
2021,Murcia Oeste,30-34,47,In-person,0,20,GP,379.4542700040175,4477.276509528705,0.08475113591855427,4
2021,Murcia Oeste,30-34,47,In-person,0,21,GP,231,4477.276509528705,0.05159386504460407,2
2021,Murcia Oeste,30-34,47,In-person,0,23,GP,221,4477.276509528705,0.04936036439332252,2
2021,Murcia Oeste,30-34,47,In-person,0,24,GP,94.55555555555556,4477.276509528705,0.021118989491562323,1
2021,Murcia Oeste,30-34,47,In-person,0,30,GP,385,4477.276509528705,0.08598977507434012,4
2021,Murcia Oeste,30-34,47,In-person,0,33,GP,426.88605375451965,4477.276509528705,0.09534502790837354,4
2021,Murcia Oeste,30-34,47,In-person,0,34,GP,57.5,4477.276509528705,0.01284262874486898,1
2021,Murcia Oeste,30-34,47,In-person,0,36,GP,200,4477.276509528705,0.044670013025631235,2
2021,Murcia Oeste,30-34,47,In-person,0,45,GP,125,4477.276509528705,0.02791875814101952,1
2021,Murcia Oeste,30-34,47,In-person,0,65,GP,50,4477.276509528705,0.011167503256407809,1
2021,Murcia Oeste,30-34,47,In-person,0,76,GP,61.66666666666667,4477.276509528705,0.0137732540162363,1
2021,Murcia Oeste,30-34,47,In-person,0,79,GP,71.1476756257533,4477.276509528705,0.01589083798472893,1
2021,Murcia Oeste,30-34,47,In-person,0,184,GP,82.5,4477.276509528705,0.018426380373072884,1
2021,Murcia Oeste,30-34,47,In-person,0,185,GP,94.125,4477.276509528705,0.0210228248801877,1
2021,Murcia Oeste,30-34,47,In-person,0,186,GP,65,4477.276509528705,0.014517754233330151,1
2021,Murcia Oeste,30-34,47,In-person,0,199,GP,91.4,4477.276509528705,0.020414195952713477,1
2021,Murcia Oeste,30-34,47,In-person,0,221,GP,94.86356750100438,4477.276509528705,0.021187783979638566,1
2021,Murcia Oeste,30-34,47,In-person,0,226,GP,240,4477.276509528705,0.05360401563075748,3
2021,Murcia Oeste,30-34,47,In-person,0,227,GP,100,4477.276509528705,0.022335006512815617,1
2021,Murcia Oeste,35-39,46,In-person,0,2,GP,295,4477.276509528705,0.06588826921280608,3
2021,Murcia Oeste,35-39,46,In-person,0,4,GP,350,4477.276509528705,0.07817252279485466,4
2021,Murcia Oeste,35-39,46,In-person,0,15,GP,85,4477.276509528705,0.018984755535893273,1
2021,Murcia Oeste,35-39,46,In-person,0,20,GP,379.4542700040175,4477.276509528705,0.08475113591855427,4
2021,Murcia Oeste,35-39,46,In-person,0,21,GP,231,4477.276509528705,0.05159386504460407,2
2021,Murcia Oeste,35-39,46,In-person,0,23,GP,221,4477.276509528705,0.04936036439332252,2
2021,Murcia Oeste,35-39,46,In-person,0,24,GP,94.55555555555556,4477.276509528705,0.021118989491562323,1
2021,Murcia Oeste,35-39,46,In-person,0,30,GP,385,4477.276509528705,0.08598977507434012,4
2021,Murcia Oeste,35-39,46,In-person,0,33,GP,426.88605375451965,4477.276509528705,0.09534502790837354,4
2021,Murcia Oeste,35-39,46,In-person,0,34,GP,57.5,4477.276509528705,0.01284262874486898,1
2021,Murcia Oeste,35-39,46,In-person,0,36,GP,200,4477.276509528705,0.044670013025631235,2
2021,Murcia Oeste,35-39,46,In-person,0,45,GP,125,4477.276509528705,0.02791875814101952,1
2021,Murcia Oeste,35-39,46,In-person,0,65,GP,50,4477.276509528705,0.011167503256407809,1
2021,Murcia Oeste,35-39,46,In-person,0,76,GP,61.66666666666667,4477.276509528705,0.0137732540162363,1
2021,Murcia Oeste,35-39,46,In-person,0,79,GP,71.1476756257533,4477.276509528705,0.01589083798472893,1
2021,Murcia Oeste,35-39,46,In-person,0,184,GP,82.5,4477.276509528705,0.018426380373072884,1
2021,Murcia Oeste,35-39,46,In-person,0,185,GP,94.125,4477.276509528705,0.0210228248801877,1
2021,Murcia Oeste,35-39,46,In-person,0,186,GP,65,4477.276509528705,0.014517754233330151,1
2021,Murcia Oeste,35-39,46,In-person,0,199,GP,91.4,4477.276509528705,0.020414195952713477,1
2021,Murcia Oeste,35-39,46,In-person,0,221,GP,94.86356750100438,4477.276509528705,0.021187783979638566,1
2021,Murcia Oeste,35-39,46,In-person,0,226,GP,240,4477.276509528705,0.05360401563075748,2
2021,Murcia Oeste,35-39,46,In-person,0,227,GP,100,4477.276509528705,0.022335006512815617,1
2021,Murcia Oeste,40-44,56,In-person,0,2,GP,295,4477.276509528705,0.06588826921280608,4
2021,Murcia Oeste,40-44,56,In-person,0,4,GP,350,4477.276509528705,0.07817252279485466,4
2021,Murcia Oeste,40-44,56,In-person,0,15,GP,85,4477.276509528705,0.018984755535893273,1
2021,Murcia Oeste,40-44,56,In-person,0,20,GP,379.4542700040175,4477.276509528705,0.08475113591855427,5
2021,Murcia Oeste,40-44,56,In-person,0,21,GP,231,4477.276509528705,0.05159386504460407,3
2021,Murcia Oeste,40-44,56,In-person,0,23,GP,221,4477.276509528705,0.04936036439332252,3
2021,Murcia Oeste,40-44,56,In-person,0,24,GP,94.55555555555556,4477.276509528705,0.021118989491562323,1
2021,Murcia Oeste,40-44,56,In-person,0,30,GP,385,4477.276509528705,0.08598977507434012,5
2021,Murcia Oeste,40-44,56,In-person,0,33,GP,426.88605375451965,4477.276509528705,0.09534502790837354,5
2021,Murcia Oeste,40-44,56,In-person,0,34,GP,57.5,4477.276509528705,0.01284262874486898,1
2021,Murcia Oeste,40-44,56,In-person,0,36,GP,200,4477.276509528705,0.044670013025631235,3
2021,Murcia Oeste,40-44,56,In-person,0,45,GP,125,4477.276509528705,0.02791875814101952,2
2021,Murcia Oeste,40-44,56,In-person,0,57,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,40-44,56,In-person,0,65,GP,50,4477.276509528705,0.011167503256407809,1
2021,Murcia Oeste,40-44,56,In-person,0,67,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,40-44,56,In-person,0,76,GP,61.66666666666667,4477.276509528705,0.0137732540162363,1
2021,Murcia Oeste,40-44,56,In-person,0,77,GP,45.66666666666667,4477.276509528705,0.0101996529741858,1
2021,Murcia Oeste,40-44,56,In-person,0,79,GP,71.1476756257533,4477.276509528705,0.01589083798472893,1
2021,Murcia Oeste,40-44,56,In-person,0,82,GP,46,4477.276509528705,0.010274102995895184,1
2021,Murcia Oeste,40-44,56,In-person,0,85,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,40-44,56,In-person,0,184,GP,82.5,4477.276509528705,0.018426380373072884,1
2021,Murcia Oeste,40-44,56,In-person,0,185,GP,94.125,4477.276509528705,0.0210228248801877,1
2021,Murcia Oeste,40-44,56,In-person,0,186,GP,65,4477.276509528705,0.014517754233330151,1
2021,Murcia Oeste,40-44,56,In-person,0,199,GP,91.4,4477.276509528705,0.020414195952713477,1
2021,Murcia Oeste,40-44,56,In-person,0,212,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,40-44,56,In-person,0,221,GP,94.86356750100438,4477.276509528705,0.021187783979638566,1
2021,Murcia Oeste,40-44,56,In-person,0,226,GP,240,4477.276509528705,0.05360401563075748,3
2021,Murcia Oeste,40-44,56,In-person,0,227,GP,100,4477.276509528705,0.022335006512815617,1
2021,Murcia Oeste,40-44,56,In-person,0,232,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,45-49,51,In-person,0,2,GP,295,4477.276509528705,0.06588826921280608,3
2021,Murcia Oeste,45-49,51,In-person,0,4,GP,350,4477.276509528705,0.07817252279485466,4
2021,Murcia Oeste,45-49,51,In-person,0,15,GP,85,4477.276509528705,0.018984755535893273,1
2021,Murcia Oeste,45-49,51,In-person,0,20,GP,379.4542700040175,4477.276509528705,0.08475113591855427,4
2021,Murcia Oeste,45-49,51,In-person,0,21,GP,231,4477.276509528705,0.05159386504460407,3
2021,Murcia Oeste,45-49,51,In-person,0,23,GP,221,4477.276509528705,0.04936036439332252,3
2021,Murcia Oeste,45-49,51,In-person,0,24,GP,94.55555555555556,4477.276509528705,0.021118989491562323,1
2021,Murcia Oeste,45-49,51,In-person,0,30,GP,385,4477.276509528705,0.08598977507434012,4
2021,Murcia Oeste,45-49,51,In-person,0,33,GP,426.88605375451965,4477.276509528705,0.09534502790837354,5
2021,Murcia Oeste,45-49,51,In-person,0,34,GP,57.5,4477.276509528705,0.01284262874486898,1
2021,Murcia Oeste,45-49,51,In-person,0,36,GP,200,4477.276509528705,0.044670013025631235,2
2021,Murcia Oeste,45-49,51,In-person,0,45,GP,125,4477.276509528705,0.02791875814101952,1
2021,Murcia Oeste,45-49,51,In-person,0,57,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,45-49,51,In-person,0,65,GP,50,4477.276509528705,0.011167503256407809,1
2021,Murcia Oeste,45-49,51,In-person,0,67,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,45-49,51,In-person,0,76,GP,61.66666666666667,4477.276509528705,0.0137732540162363,1
2021,Murcia Oeste,45-49,51,In-person,0,77,GP,45.66666666666667,4477.276509528705,0.0101996529741858,1
2021,Murcia Oeste,45-49,51,In-person,0,79,GP,71.1476756257533,4477.276509528705,0.01589083798472893,1
2021,Murcia Oeste,45-49,51,In-person,0,82,GP,46,4477.276509528705,0.010274102995895184,1
2021,Murcia Oeste,45-49,51,In-person,0,85,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,45-49,51,In-person,0,184,GP,82.5,4477.276509528705,0.018426380373072884,1
2021,Murcia Oeste,45-49,51,In-person,0,185,GP,94.125,4477.276509528705,0.0210228248801877,1
2021,Murcia Oeste,45-49,51,In-person,0,186,GP,65,4477.276509528705,0.014517754233330151,1
2021,Murcia Oeste,45-49,51,In-person,0,199,GP,91.4,4477.276509528705,0.020414195952713477,1
2021,Murcia Oeste,45-49,51,In-person,0,212,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,45-49,51,In-person,0,221,GP,94.86356750100438,4477.276509528705,0.021187783979638566,1
2021,Murcia Oeste,45-49,51,In-person,0,226,GP,240,4477.276509528705,0.05360401563075748,3
2021,Murcia Oeste,45-49,51,In-person,0,227,GP,100,4477.276509528705,0.022335006512815617,1
2021,Murcia Oeste,45-49,51,In-person,0,232,GP,47.43178375050219,4477.276509528705,0.010593891989819283,1
2021,Murcia Oeste,5-9,25,In-person,0,2,GP,295,4477.276509528705,0.06588826921280608,2
2021,Murcia Oeste,5-9,25,In-person,0,4,GP,350,4477.276509528705,0.07817252279485466,2
2021,Murcia Oeste,5-9,25,In-person,0,20,GP,379.4542700040175,4477.276509528705,0.08475113591855427,2
2021,Murcia Oeste,5-9,25,In-person,0,21,GP,231,4477.276509528705,0.05159386504460407,1
2021,Murcia Oeste,5-9,25,In-person,0,23,GP,221,4477.276509528705,0.04936036439332252,1
2021,Murcia Oeste,5-9,25,In-person,0,24,GP,94.55555555555556,4477.276509528705,0.021118989491562323,1
2021,Murcia Oeste,5-9,25,In-person,0,30,GP,385,4477.276509528705,0.08598977507434012,2
2021,Murcia Oeste,5-9,25,In-person,0,33,GP,426.88605375451965,4477.276509528705,0.09534502790837354,2
2021,Murcia Oeste,5-9,25,In-person,0,36,GP,200,4477.276509528705,0.044670013025631235,1
2021,Murcia Oeste,5-9,25,In-person,0,45,GP,125,4477.276509528705,0.02791875814101952,1
2021,Murcia Oeste,5-9,25,In-person,0,185,GP,94.125,4477.276509528705,0.0210228248801877,1
2021,Murcia Oeste,5-9,25,In-person,0,199,GP,91.4,4477.276509528705,0.020414195952713477,1
2021,Murcia Oeste,5-9,25,In-person,0,221,GP,94.86356750100438,4477.276509528705,0.021187783979638566,1
2021,Murcia Oeste,5-9,25,In-person,0,226,GP,240,4477.276509528705,0.05360401563075748,1
2021,Murcia Oeste,5-9,25,In-person,0,227,GP,100,4477.276509528705,0.022335006512815617,1
2021,Murcia Oeste,50-54,47,In-person,0,2,GP,295,4477.276509528705,0.06588826921280608,3
2021,Murcia Oeste,50-54,47,In-person,0,4,GP,350,4477.276509528705,0.07817252279485466,4
2021,Murcia Oeste,50-54,47,In-person,0,15,GP,85,4477.276509528705,0.018984755535893273,1
2021,Murcia Oeste,50-54,47,In-person,0,20,GP,379.4542700040175,4477.276509528705,0.08475113591855427,4
2021,Murcia Oeste,50-54,47,In-person,0,21,GP,231,4477.276509528705,0.05159386504460407,2
2021,Murcia Oeste,50-54,47,In-person,0,23,GP,221,4477.276509528705,0.04936036439332252,2
2021,Murcia Oeste,50-54,47,In-person,0,24,GP,94.55555555555556,4477.276509528705,0.021118989491562323,1
2021,Murcia Oeste,50-54,47,In-person,0,30,GP,385,4477.276509528705,0.08598977507434012,4
2021,Murcia Oeste,50-54,47,In-person,0,33,GP,426.88605375451965,4477.276509528705,0.09534502790837354,4
2021,Murcia Oeste,50-54,47,In-person,0,34,GP,57.5,4477.276509528705,0.01284262874486898,1
2021,Murcia Oeste,50-54,47,In-person,0,36,GP,200,4477.276509528705,0.044670013025631235,2
2021,Murcia Oeste,50-54,47,In-person,0,45,GP,125,4477.276509528705,0.02791875814101952,1
2021,Murcia Oeste,50-54,47,In-person,0,65,GP,50,4477.276509528705,0.011167503256407809,1
2021,Murcia Oeste,50-54,47,In-person,0,76,GP,61.66666666666667,4477.276509528705,0.0137732540162363,1
2021,Murcia Oeste,50-54,47,In-person,0,79,GP,71.1476756257533,4477.276509528705,0.01589083798472893,1
2021,Murcia Oeste,50-54,47,In-person,0,184,GP,82.5,4477.276509528705,0.018426380373072884,1
2021,Murcia Oeste,50-54,47,In-person,0,185,GP,94.125,4477.276509528705,0.0210228248801877,1
2021,Murcia Oeste,50-54,47,In-person,0,186,GP,65,4477.276509528705,0.014517754233330151,1
2021,Murcia Oeste,50-54,47,In-person,0,199,GP,91.4,4477.276509528705,0.020414195952713477,1
2021,Murcia Oeste,50-54,47,In-person,0,221,GP,94.86356750100438,4477.276509528705,0.021187783979638566,1
2021,Murcia Oeste,50-54,47,In-person,0,226,GP,240,4477.276509528705,0.05360401563075748,3
2021,Murcia Oeste,50-54,47,In-person,0,227,GP,100,4477.276509528705,0.022335006512815617,1
2021,Murcia Oeste,55-59,41,In-person,0,2,GP,295,4477.276509528705,0.06588826921280608,3
2021,Murcia Oeste,55-59,41,In-person,0,4,GP,350,4477.276509528705,0.07817252279485466,3
2021,Murcia Oeste,55-59,41,In-person,0,15,GP,85,4477.276509528705,0.018984755535893273,1
2021,Murcia Oeste,55-59,41,In-person,0,20,GP,379.4542700040175,4477.276509528705,0.08475113591855427,3
2021,Murcia Oeste,55-59,41,In-person,0,21,GP,231,4477.276509528705,0.05159386504460407,2
2021,Murcia Oeste,55-59,41,In-person,0,23,GP,221,4477.276509528705,0.04936036439332252,2
2021,Murcia Oeste,55-59,41,In-person,0,24,GP,94.55555555555556,4477.276509528705,0.021118989491562323,1
2021,Murcia Oeste,55-59,41,In-person,0,30,GP,385,4477.276509528705,0.08598977507434012,4
2021,Murcia Oeste,55-59,41,In-person,0,33,GP,426.88605375451965,4477.276509528705,0.09534502790837354,4
2021,Murcia Oeste,55-59,41,In-person,0,34,GP,57.5,4477.276509528705,0.01284262874486898,1
2021,Murcia Oeste,55-59,41,In-person,0,36,GP,200,4477.276509528705,0.044670013025631235,2
2021,Murcia Oeste,55-59,41,In-person,0,45,GP,125,4477.276509528705,0.02791875814101952,1
2021,Murcia Oeste,55-59,41,In-person,0,76,GP,61.66666666666667,4477.276509528705,0.0137732540162363,1
2021,Murcia Oeste,55-59,41,In-person,0,79,GP,71.1476756257533,4477.276509528705,0.01589083798472893,1
2021,Murcia Oeste,55-59,41,In-person,0,184,GP,82.5,4477.276509528705,0.018426380373072884,1
2021,Murcia Oeste,55-59,41,In-person,0,185,GP,94.125,4477.276509528705,0.0210228248801877,1
2021,Murcia Oeste,55-59,41,In-person,0,186,GP,65,4477.276509528705,0.014517754233330151,1
2021,Murcia Oeste,55-59,41,In-person,0,199,GP,91.4,4477.276509528705,0.020414195952713477,1
2021,Murcia Oeste,55-59,41,In-person,0,221,GP,94.86356750100438,4477.276509528705,0.021187783979638566,1
2021,Murcia Oeste,55-59,41,In-person,0,226,GP,240,4477.276509528705,0.05360401563075748,2
2021,Murcia Oeste,55-59,41,In-person,0,227,GP,100,4477.276509528705,0.022335006512815617,1
2021,Murcia Oeste,60-64,31,In-person,0,2,GP,295,4477.276509528705,0.06588826921280608,2
2021,Murcia Oeste,60-64,31,In-person,0,4,GP,350,4477.276509528705,0.07817252279485466,2
2021,Murcia Oeste,60-64,31,In-person,0,15,GP,85,4477.276509528705,0.018984755535893273,1
2021,Murcia Oeste,60-64,31,In-person,0,20,GP,379.4542700040175,4477.276509528705,0.08475113591855427,3
2021,Murcia Oeste,60-64,31,In-person,0,21,GP,231,4477.276509528705,0.05159386504460407,2
2021,Murcia Oeste,60-64,31,In-person,0,23,GP,221,4477.276509528705,0.04936036439332252,2
2021,Murcia Oeste,60-64,31,In-person,0,24,GP,94.55555555555556,4477.276509528705,0.021118989491562323,1
2021,Murcia Oeste,60-64,31,In-person,0,30,GP,385,4477.276509528705,0.08598977507434012,3
2021,Murcia Oeste,60-64,31,In-person,0,33,GP,426.88605375451965,4477.276509528705,0.09534502790837354,3
2021,Murcia Oeste,60-64,31,In-person,0,36,GP,200,4477.276509528705,0.044670013025631235,1
2021,Murcia Oeste,60-64,31,In-person,0,45,GP,125,4477.276509528705,0.02791875814101952,1
2021,Murcia Oeste,60-64,31,In-person,0,184,GP,82.5,4477.276509528705,0.018426380373072884,1
2021,Murcia Oeste,60-64,31,In-person,0,185,GP,94.125,4477.276509528705,0.0210228248801877,1
2021,Murcia Oeste,60-64,31,In-person,0,199,GP,91.4,4477.276509528705,0.020414195952713477,1
